"Available from: ""http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation""",
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
2,12,1983,18.26,12.81,90.46,0.82,7.06,0.41,3.57,0.1706
3,12,1983,17.17,8.87,85.67,0.98,10.26,0.00,3.44,0.2219
4,12,1983,16.59,6.62,84.66,0.95,10.22,0.00,3.35,0.2197
5,12,1983,15.56,5.95,84.92,0.83,10.14,0.00,3.21,0.2036
6,12,1983,15.44,5.49,82.72,0.83,10.20,0.00,2.65,0.2296
7,12,1983,15.96,4.90,82.41,0.72,9.28,0.04,1.62,0.2357
8,12,1983,15.72,5.02,81.81,0.85,10.17,0.04,2.38,0.2419
9,12,1983,14.79,6.17,87.29,0.60,3.38,1.96,4.61,0.167
10,12,1983,14.47,8.48,83.80,0.73,5.83,0.45,3.42,0.2233
11,12,1983,14.09,9.56,82.06,0.83,6.18,1.10,2.80,0.2512
12,12,1983,14.15,6.75,77.11,1.24,9.14,0.03,4.52,0.2975
13,12,1983,13.49,4.52,82.21,0.74,9.76,0.01,1.99,0.2126
14,12,1983,15.17,9.74,84.47,0.81,1.38,11.83,6.37,0.2276
15,12,1983,14.67,8.29,84.66,1.48,2.08,24.13,8.23,0.212
16,12,1983,12.60,8.86,81.31,1.65,5.82,6.55,6.59,0.2426
17,12,1983,13.54,8.62,89.23,0.94,4.03,6.28,4.89,0.1438
18,12,1983,15.77,11.97,87.63,1.71,1.16,20.53,11.26,0.1974
19,12,1983,15.49,11.47,76.11,1.91,5.32,3.23,8.64,0.372
20,12,1983,16.74,10.94,85.86,2.04,4.06,17.08,10.60,0.2272
21,12,1983,15.12,10.06,73.04,1.73,5.50,1.45,7.24,0.3979
22,12,1983,16.19,14.07,77.91,1.19,2.56,0.25,6.31,0.3806
23,12,1983,17.21,9.63,81.49,1.04,7.82,0.03,4.04,0.2926
24,12,1983,18.42,8.07,74.64,1.07,9.77,0.00,3.54,0.4054
25,12,1983,19.19,9.70,80.63,0.94,9.28,0.00,3.50,0.3319
26,12,1983,19.80,8.32,72.50,1.37,9.76,0.00,5.13,0.4683
27,12,1983,18.76,8.59,76.44,1.18,9.84,0.00,4.82,0.3865
28,12,1983,17.69,6.43,83.57,0.85,9.90,0.00,4.08,0.2454
29,12,1983,17.11,6.80,83.49,0.87,9.58,0.00,2.68,0.2427
30,12,1983,16.15,6.75,89.08,0.43,6.92,0.00,1.58,0.154
31,12,1983,15.11,6.21,92.92,0.38,5.41,0.14,2.91,0.0944
1,1,1984,13.44,9.90,92.16,0.30,2.46,0.59,1.63,0.1082
2,1,1984,13.20,10.25,84.72,0.67,4.70,0.02,1.53,0.2113
3,1,1984,13.86,9.94,87.07,0.58,4.23,1.00,2.04,0.1815
4,1,1984,12.49,5.94,70.19,1.49,10.09,0.00,5.66,0.3547
5,1,1984,12.14,3.34,76.58,0.92,9.95,0.00,3.13,0.2567
6,1,1984,15.02,4.24,87.65,0.61,7.89,0.01,3.64,0.1565
7,1,1984,14.43,8.61,89.76,0.52,3.65,1.88,4.02,0.1414
8,1,1984,13.00,8.79,95.76,0.45,0.69,7.27,4.90,0.0557
9,1,1984,11.97,4.52,73.01,1.42,10.39,0.06,5.61,0.3027
10,1,1984,9.84,1.96,70.39,1.11,10.67,0.00,3.60,0.284
11,1,1984,11.95,0.64,78.13,0.79,10.08,0.01,1.97,0.2228
12,1,1984,13.53,7.21,82.22,0.81,5.06,0.12,4.13,0.2282
13,1,1984,13.49,6.21,83.39,0.59,4.71,0.03,2.35,0.2072
14,1,1984,13.27,10.79,86.79,0.51,3.16,0.27,2.89,0.1862
15,1,1984,13.76,6.37,84.46,1.07,7.79,1.59,4.13,0.1968
16,1,1984,13.36,4.14,82.47,0.84,10.86,0.00,2.33,0.2064
17,1,1984,14.25,4.21,91.74,0.46,6.29,0.37,1.29,0.1012
18,1,1984,13.90,7.03,90.03,0.58,6.37,1.13,2.76,0.1292
19,1,1984,14.60,13.49,96.09,0.43,1.02,3.28,6.35,0.0627
20,1,1984,13.94,11.34,89.48,0.88,1.20,10.12,6.28,0.1544
21,1,1984,14.53,10.82,86.05,0.99,5.88,1.56,5.08,0.2059
22,1,1984,16.29,11.51,93.29,0.48,2.69,2.43,4.45,0.1077
23,1,1984,15.04,12.38,92.12,0.63,2.42,1.47,6.52,0.124
24,1,1984,14.56,7.37,79.83,1.05,5.42,0.48,3.22,0.2708
25,1,1984,12.60,5.15,85.62,0.76,7.00,0.69,2.60,0.1683
26,1,1984,13.29,9.02,76.12,1.42,5.81,3.44,5.45,0.3195
27,1,1984,11.34,5.23,79.35,1.10,6.72,1.72,3.80,0.2302
28,1,1984,11.86,3.52,74.92,1.07,12.22,0.00,1.90,0.2729
29,1,1984,13.70,5.26,86.04,0.47,2.68,3.37,2.98,0.1714
30,1,1984,13.89,6.08,81.04,0.88,5.96,0.15,3.75,0.2396
31,1,1984,15.35,11.74,90.73,0.82,4.72,1.20,5.56,0.1447
1,2,1984,13.70,10.68,86.76,0.88,4.01,1.14,5.58,0.1889
2,2,1984,12.54,7.28,73.28,1.22,6.31,0.02,4.43,0.3306
3,2,1984,13.73,7.75,90.75,0.37,3.33,0.46,3.43,0.1214
4,2,1984,14.77,7.17,85.90,1.06,10.23,0.02,3.10,0.1899
5,2,1984,15.72,9.17,80.13,1.34,10.67,0.01,5.53,0.2928
6,2,1984,14.81,5.87,72.21,1.62,13.70,0.00,4.96,0.3628
7,2,1984,14.71,6.10,83.38,1.12,11.44,0.02,4.86,0.2173
8,2,1984,15.24,9.62,88.61,0.79,5.95,0.09,5.47,0.1668
9,2,1984,17.64,9.54,79.96,1.51,13.93,0.00,6.42,0.3215
10,2,1984,15.81,5.70,67.91,1.79,14.34,0.00,5.40,0.4352
11,2,1984,15.97,4.51,66.84,1.69,14.80,0.01,5.14,0.4407
12,2,1984,16.37,4.09,74.33,1.40,15.00,0.00,3.67,0.344
13,2,1984,15.79,3.75,82.53,1.14,14.80,0.00,3.01,0.2265
14,2,1984,14.81,2.73,68.52,1.39,14.56,0.02,2.58,0.3822
15,2,1984,14.76,3.53,70.32,1.37,14.70,0.00,2.88,0.3659
16,2,1984,14.23,2.74,70.97,1.26,15.84,0.00,2.27,0.3435
17,2,1984,13.65,1.73,80.04,1.13,15.36,0.00,1.39,0.225
18,2,1984,12.68,6.09,87.27,0.47,4.65,0.21,2.33,0.1532
19,2,1984,14.25,8.07,81.41,1.05,7.28,2.61,3.49,0.2512
20,2,1984,13.75,9.41,78.67,0.93,7.47,0.10,2.28,0.2936
21,2,1984,13.25,6.11,73.32,1.35,8.64,0.99,4.29,0.3288
22,2,1984,13.70,5.45,77.84,0.98,9.79,0.16,4.10,0.2734
23,2,1984,14.19,6.29,76.87,1.24,10.22,0.42,5.86,0.2975
24,2,1984,13.46,4.31,70.84,1.51,16.84,0.00,4.42,0.3462
25,2,1984,13.00,3.40,66.60,1.43,17.15,0.00,3.22,0.3803
26,2,1984,12.68,0.70,57.82,1.49,14.77,0.00,4.41,0.4449
27,2,1984,9.81,5.43,70.87,1.10,4.70,6.64,5.41,0.3075
28,2,1984,14.52,5.81,66.70,1.85,13.06,0.02,5.89,0.4289
29,2,1984,13.66,2.17,68.04,1.64,18.18,0.00,3.47,0.364
1,3,1984,14.52,1.50,66.38,1.58,18.33,0.00,2.94,0.3924
2,3,1984,17.23,2.16,59.49,1.82,18.24,0.00,4.41,0.5428
3,3,1984,18.03,6.57,54.97,1.61,10.90,0.00,5.38,0.6846
4,3,1984,18.03,8.17,57.51,1.48,12.48,0.08,6.02,0.6699
5,3,1984,20.24,7.03,60.71,1.50,15.47,0.00,6.10,0.6634
6,3,1984,20.96,7.81,64.75,1.44,17.86,0.00,3.78,0.6239
7,3,1984,20.97,7.92,64.20,1.34,18.26,0.00,4.44,0.6353
8,3,1984,19.49,7.66,72.29,1.12,17.24,0.00,2.66,0.4591
9,3,1984,22.24,7.58,63.57,1.33,19.07,0.00,2.75,0.6786
10,3,1984,21.31,7.92,66.58,1.15,19.23,0.00,2.38,0.6018
11,3,1984,17.45,8.36,79.04,0.77,13.65,0.09,2.75,0.3242
12,3,1984,16.57,7.30,77.07,0.81,14.87,0.42,3.56,0.3334
13,3,1984,11.55,7.10,74.21,0.92,9.63,2.42,4.54,0.3056
14,3,1984,11.64,5.22,67.55,1.18,19.00,0.11,7.32,0.3659
15,3,1984,11.01,6.23,79.90,1.49,10.75,6.16,5.97,0.2275
16,3,1984,12.18,6.80,75.15,1.73,13.96,1.87,4.71,0.2991
17,3,1984,12.88,7.57,69.07,1.51,15.37,0.05,1.39,0.3909
18,3,1984,15.69,8.35,85.33,1.56,10.76,5.31,4.49,0.2113
19,3,1984,14.68,8.76,93.05,1.34,6.49,19.66,5.67,0.0973
20,3,1984,14.61,8.41,90.63,1.49,12.11,9.10,2.13,0.1296
21,3,1984,13.69,9.68,81.18,1.72,10.80,4.71,4.02,0.2605
22,3,1984,13.18,6.58,69.31,2.24,16.69,0.06,5.99,0.3819
23,3,1984,14.17,6.44,81.72,1.23,6.45,2.86,7.38,0.2358
24,3,1984,15.76,12.26,78.77,2.31,13.57,5.63,8.48,0.3415
25,3,1984,14.44,10.83,75.52,2.10,11.45,1.97,6.44,0.3602
26,3,1984,14.83,9.54,73.21,2.01,14.97,0.22,3.96,0.3854
27,3,1984,16.26,10.11,87.46,1.17,7.44,4.34,7.16,0.1935
28,3,1984,16.17,11.08,79.96,2.34,12.97,5.84,6.95,0.3164
29,3,1984,16.26,10.31,81.79,1.85,14.32,0.31,4.80,0.2825
30,3,1984,15.65,12.48,89.24,1.28,9.46,0.58,3.82,0.1735
31,3,1984,13.79,11.46,92.21,0.79,1.99,13.36,6.51,0.1141
1,4,1984,16.11,10.04,80.62,1.89,13.93,0.26,4.63,0.2967
2,4,1984,16.41,12.82,91.25,1.06,7.97,0.66,3.94,0.1464
3,4,1984,17.78,14.01,89.13,1.75,12.93,0.34,4.14,0.1976
4,4,1984,15.61,11.24,76.86,1.97,12.11,0.17,4.97,0.3595
5,4,1984,17.16,8.77,75.70,2.38,20.15,0.00,2.64,0.3752
6,4,1984,20.57,7.09,79.77,2.52,23.94,0.00,2.10,0.347
7,4,1984,25.83,10.24,70.57,3.19,23.73,0.01,4.72,0.6733
8,4,1984,17.71,11.43,83.04,1.51,12.94,0.34,3.69,0.2864
9,4,1984,18.18,11.28,86.53,1.79,17.15,0.09,2.02,0.2307
10,4,1984,18.25,12.37,92.12,1.63,13.98,8.91,4.27,0.1392
11,4,1984,17.58,13.72,94.76,1.62,9.29,10.88,4.76,0.0938
12,4,1984,18.46,11.49,84.87,2.01,15.68,0.48,2.58,0.2633
13,4,1984,17.92,13.51,86.51,2.20,13.90,8.48,2.89,0.243
14,4,1984,17.78,11.79,87.21,1.96,16.29,1.59,2.86,0.2186
15,4,1984,16.00,11.24,77.99,2.51,18.80,0.02,5.18,0.3469
16,4,1984,17.45,7.99,69.10,3.15,25.23,0.00,5.11,0.4737
17,4,1984,22.02,8.34,67.72,2.87,21.86,0.00,2.81,0.6044
18,4,1984,21.43,9.46,74.10,2.93,25.58,0.00,2.73,0.484
19,4,1984,25.90,10.53,67.85,3.09,26.00,0.00,1.33,0.7417
20,4,1984,30.85,12.24,61.56,3.56,24.63,0.00,4.02,1.13
21,4,1984,23.56,13.96,85.27,1.40,11.40,1.94,4.00,0.3315
22,4,1984,19.32,13.45,83.07,1.92,14.86,1.09,5.27,0.3203
23,4,1984,17.59,13.89,90.45,1.90,12.29,6.11,3.48,0.1718
24,4,1984,19.02,13.17,85.94,1.97,16.69,0.22,2.48,0.2611
25,4,1984,21.95,11.65,81.74,2.63,22.10,0.94,2.82,0.3658
26,4,1984,21.01,12.98,85.79,2.35,19.85,0.63,2.76,0.2831
27,4,1984,17.31,11.29,83.50,1.27,8.81,1.96,2.70,0.2734
28,4,1984,21.01,10.42,77.39,2.33,20.68,0.01,2.77,0.4241
29,4,1984,19.50,12.03,81.74,1.96,17.09,0.70,3.36,0.3353
30,4,1984,17.27,11.86,77.91,1.85,16.46,0.07,4.38,0.3712
1,5,1984,16.92,11.66,76.72,1.91,12.50,2.78,6.95,0.384
2,5,1984,16.41,8.76,80.41,2.55,21.57,6.25,3.82,0.2935
3,5,1984,17.99,9.21,71.39,3.14,27.55,0.01,5.89,0.4616
4,5,1984,16.82,10.04,74.12,1.94,16.51,0.01,3.64,0.4072
5,5,1984,16.79,12.12,81.21,1.40,12.71,0.13,2.50,0.3125
6,5,1984,16.82,11.22,84.54,1.05,11.01,0.20,2.35,0.2511
7,5,1984,20.71,11.37,74.79,2.39,24.95,0.01,3.90,0.4775
8,5,1984,17.37,11.12,75.47,1.63,19.75,0.20,6.57,0.4056
9,5,1984,16.34,12.17,88.35,1.83,11.08,7.26,5.24,0.1909
10,5,1984,15.71,10.62,87.88,1.05,8.23,3.71,1.86,0.1857
11,5,1984,22.54,9.41,82.02,2.65,23.28,1.12,2.80,0.3517
12,5,1984,24.96,11.61,69.76,3.51,27.93,0.01,2.92,0.6845
13,5,1984,23.75,13.31,69.72,2.81,23.43,0.02,3.13,0.6764
14,5,1984,20.75,12.95,84.63,1.15,10.32,1.99,1.83,0.3029
15,5,1984,19.32,12.78,88.96,2.44,20.88,3.45,2.09,0.2052
16,5,1984,20.52,13.36,88.59,2.78,19.89,6.94,2.65,0.2252
17,5,1984,17.88,12.04,77.86,3.07,28.52,0.02,6.46,0.3824
18,5,1984,17.28,11.11,73.26,2.36,20.77,0.09,5.87,0.4405
19,5,1984,18.16,9.86,68.02,2.40,25.60,0.00,5.59,0.5279
20,5,1984,16.13,9.30,80.24,1.16,12.91,0.49,3.58,0.2969
21,5,1984,14.83,9.47,75.12,1.33,13.57,1.45,5.04,0.3573
22,5,1984,16.03,9.78,70.12,1.84,17.85,0.85,5.24,0.4529
23,5,1984,16.60,8.40,69.13,1.54,17.39,0.02,4.64,0.4617
24,5,1984,18.26,9.30,81.62,1.14,16.40,0.20,4.45,0.3005
25,5,1984,18.21,12.26,79.72,1.41,18.66,0.45,5.37,0.3567
26,5,1984,17.11,10.44,71.57,1.69,20.51,0.70,5.69,0.4571
27,5,1984,17.38,10.11,66.60,1.44,21.60,0.11,4.57,0.5381
28,5,1984,17.50,9.44,66.11,1.30,26.24,0.00,5.00,0.5393
29,5,1984,18.50,10.44,69.44,1.11,27.48,0.00,5.77,0.5187
30,5,1984,18.46,10.66,69.91,0.94,27.66,0.00,6.12,0.5127
31,5,1984,17.79,11.22,76.40,0.78,19.10,0.38,4.45,0.3975
1,6,1984,17.93,13.42,74.42,1.12,19.78,0.88,5.30,0.4597
2,6,1984,15.58,10.82,78.44,2.16,12.72,8.63,6.27,0.3306
3,6,1984,16.53,10.99,80.62,1.56,8.43,4.16,6.97,0.3094
4,6,1984,18.57,15.40,87.85,1.98,15.12,1.24,6.79,0.2363
5,6,1984,18.42,11.54,70.28,2.62,20.41,0.09,4.96,0.5171
6,6,1984,17.88,10.37,70.77,2.55,28.41,0.00,4.43,0.4833
7,6,1984,19.53,11.66,86.24,1.06,11.80,0.31,3.84,0.2506
8,6,1984,20.84,9.56,76.12,1.93,29.13,0.01,6.02,0.4364
9,6,1984,23.36,12.50,71.02,1.78,30.24,0.00,5.97,0.6261
10,6,1984,29.44,11.45,57.74,1.69,30.28,0.00,3.92,1.1539
11,6,1984,26.30,15.23,52.91,1.02,29.15,0.00,3.94,1.2131
12,6,1984,34.13,16.27,39.47,1.08,29.50,0.00,3.98,2.1814
13,6,1984,33.34,16.15,49.03,0.90,30.40,0.00,2.03,1.7744
14,6,1984,35.84,16.36,45.93,0.88,30.10,0.00,2.55,2.0951
15,6,1984,29.10,15.89,60.49,0.62,30.20,0.00,2.91,1.1526
16,6,1984,23.16,14.88,75.09,0.52,28.08,0.05,4.86,0.5641
17,6,1984,21.70,14.72,76.10,0.50,22.29,0.03,3.50,0.5104
18,6,1984,21.37,14.78,83.18,1.33,21.11,1.78,2.20,0.3554
19,6,1984,27.70,15.23,75.61,0.99,15.34,0.13,1.90,0.664
20,6,1984,21.96,17.22,83.16,0.80,23.57,0.52,3.48,0.3875
21,6,1984,25.64,16.37,79.41,1.19,23.20,0.47,4.54,0.5304
22,6,1984,28.11,15.76,70.29,0.88,29.23,0.00,5.59,0.8311
23,6,1984,32.77,16.95,60.00,0.77,29.11,0.00,4.49,1.3794
24,6,1984,34.47,18.59,58.77,0.68,29.13,0.00,2.72,1.5671
25,6,1984,24.46,17.60,74.20,0.43,29.30,0.00,3.92,0.6553
26,6,1984,22.89,17.32,76.15,0.56,25.99,0.20,2.83,0.5686
27,6,1984,23.28,16.76,72.02,0.55,28.50,0.05,3.29,0.6667
28,6,1984,22.61,15.90,75.78,0.45,26.25,0.05,3.54,0.5511
29,6,1984,23.03,15.45,71.15,0.47,28.91,0.00,3.28,0.6592
30,6,1984,21.22,16.30,78.35,0.47,16.63,0.34,3.71,0.4735
1,7,1984,22.60,15.77,73.66,0.58,18.13,0.23,4.07,0.5971
2,7,1984,26.34,14.59,69.32,0.61,30.39,0.00,6.34,0.7809
3,7,1984,30.44,15.41,65.36,0.56,30.45,0.00,5.99,1.0569
4,7,1984,30.17,15.67,63.99,0.50,30.71,0.01,5.87,1.092
5,7,1984,26.90,15.00,68.30,0.44,30.63,0.01,4.35,0.8321
6,7,1984,26.60,14.38,74.22,0.44,29.07,0.02,3.54,0.6601
7,7,1984,26.76,16.18,68.77,0.42,28.61,0.01,4.64,0.8361
8,7,1984,26.64,14.90,68.68,0.42,30.22,0.00,4.33,0.812
9,7,1984,24.25,15.32,74.69,0.38,25.62,0.02,3.72,0.6036
10,7,1984,24.31,17.68,69.34,0.37,25.40,0.01,4.28,0.7761
11,7,1984,23.63,16.36,59.55,0.40,28.26,0.00,5.59,0.9665
12,7,1984,26.08,14.43,63.93,0.39,29.93,0.00,6.70,0.9056
13,7,1984,31.01,16.73,62.50,0.47,30.12,0.00,7.12,1.2
14,7,1984,34.58,16.43,58.02,0.55,29.76,0.00,4.01,1.5453
15,7,1984,31.61,17.39,63.58,0.47,29.62,0.00,2.87,1.2086
16,7,1984,27.13,16.57,74.28,0.36,29.80,0.00,3.39,0.7045
17,7,1984,22.90,17.10,79.41,0.40,26.02,0.15,3.91,0.4882
18,7,1984,23.55,17.18,75.12,0.48,25.41,0.17,3.47,0.6051
19,7,1984,25.21,16.83,69.83,0.40,27.54,0.00,4.37,0.773
20,7,1984,26.22,15.43,69.31,0.37,27.66,0.01,4.95,0.7916
21,7,1984,30.12,15.37,60.26,0.43,29.40,0.00,5.26,1.1959
22,7,1984,34.25,15.67,54.35,0.51,29.44,0.00,3.10,1.6375
23,7,1984,27.71,16.96,68.30,0.32,29.01,0.00,5.08,0.8954
24,7,1984,26.75,16.93,62.84,0.32,28.96,0.00,6.72,1.0112
25,7,1984,26.70,15.67,65.68,0.33,29.23,0.01,6.88,0.9066
26,7,1984,29.07,16.40,65.84,0.37,29.10,0.00,6.09,1.0055
27,7,1984,29.84,16.92,68.83,0.46,28.16,0.08,3.32,0.9557
28,7,1984,35.89,16.13,53.30,0.48,28.65,0.00,4.14,1.807
29,7,1984,32.60,17.78,59.93,0.38,27.24,0.02,5.97,1.3932
30,7,1984,24.18,17.44,70.42,0.29,25.85,0.37,5.39,0.7408
31,7,1984,25.98,16.65,57.04,0.58,26.76,0.02,6.48,1.1283
1,8,1984,33.76,14.72,51.10,0.51,28.90,0.00,5.44,1.6928
2,8,1984,30.51,16.43,62.00,0.33,28.69,0.00,7.02,1.1851
3,8,1984,24.62,16.85,65.26,0.25,27.97,0.00,8.99,0.8713
4,8,1984,27.89,15.74,53.44,0.34,28.39,0.01,8.81,1.2907
5,8,1984,34.01,15.86,39.61,0.42,28.48,0.00,6.50,2.1512
6,8,1984,35.64,19.19,35.10,0.44,27.82,0.00,4.93,2.6116
7,8,1984,34.81,19.89,44.24,0.42,27.50,0.00,3.30,2.1987
8,8,1984,35.20,18.16,49.92,0.42,27.63,0.00,3.07,1.9456
9,8,1984,37.82,18.80,42.80,0.45,27.40,0.00,4.19,2.497
10,8,1984,34.49,20.28,40.19,0.39,26.73,0.00,4.42,2.3461
11,8,1984,27.83,18.30,62.27,0.29,26.93,0.01,3.41,1.1028
12,8,1984,31.77,17.33,56.87,0.38,26.87,0.01,3.30,1.4388
13,8,1984,29.66,17.16,67.16,0.30,26.04,0.00,3.79,1.0047
14,8,1984,29.15,16.92,67.13,0.30,26.78,0.00,5.28,0.9809
15,8,1984,24.72,15.41,68.28,0.25,26.88,0.00,5.64,0.7718
16,8,1984,25.42,16.84,63.22,0.25,26.24,0.00,6.80,0.95
17,8,1984,26.54,15.44,68.51,0.26,26.60,0.00,6.19,0.8226
18,8,1984,27.61,15.20,70.36,0.28,26.34,0.01,4.95,0.8036
19,8,1984,29.41,14.63,68.36,0.32,26.11,0.00,4.27,0.9123
20,8,1984,25.61,17.85,71.64,0.26,24.88,0.02,4.38,0.7557
21,8,1984,23.07,17.95,66.88,0.22,15.09,0.02,4.01,0.8079
22,8,1984,20.52,16.53,83.21,0.51,3.74,3.08,4.94,0.3606
23,8,1984,23.71,16.91,76.19,1.48,20.24,0.02,3.90,0.5785
24,8,1984,26.98,16.28,76.89,1.06,21.72,0.00,4.15,0.6254
25,8,1984,31.47,17.36,65.19,0.75,24.78,0.00,6.08,1.1481
26,8,1984,29.13,18.49,70.84,0.32,24.85,0.02,8.26,0.8988
27,8,1984,27.51,18.00,71.36,0.25,24.63,0.00,7.65,0.8216
28,8,1984,33.16,17.13,56.98,0.37,24.86,0.00,4.75,1.512
29,8,1984,28.07,17.99,69.24,0.25,24.45,0.00,3.34,0.901
30,8,1984,35.65,18.05,57.59,0.40,24.35,0.00,1.71,1.6748
31,8,1984,29.58,18.91,76.35,0.20,23.67,0.00,4.57,0.7482
1,9,1984,24.49,19.05,83.32,0.19,18.97,0.05,3.35,0.4401
2,9,1984,26.93,18.60,70.93,0.32,22.41,0.01,3.83,0.8276
3,9,1984,27.52,17.26,70.48,0.25,23.55,0.00,5.49,0.8333
4,9,1984,27.68,16.89,72.84,0.23,23.21,0.00,6.23,0.7651
5,9,1984,23.97,18.29,73.67,0.19,18.86,0.01,5.32,0.6688
6,9,1984,25.17,18.51,76.00,0.26,19.25,0.13,2.46,0.6397
7,9,1984,23.16,17.40,86.55,1.48,14.49,3.72,2.95,0.3244
8,9,1984,23.34,17.24,78.26,1.33,19.06,0.02,2.59,0.5256
9,9,1984,26.29,15.23,79.39,0.97,21.83,0.05,4.11,0.5307
10,9,1984,26.15,16.45,74.34,0.50,22.29,0.00,5.84,0.6752
11,9,1984,29.57,16.46,69.83,0.47,22.05,0.00,4.43,0.9069
12,9,1984,26.38,15.64,73.33,0.29,21.72,0.00,3.29,0.6954
13,9,1984,28.06,14.62,66.21,0.27,21.69,0.00,4.12,0.922
14,9,1984,33.15,15.50,57.93,0.31,21.48,0.00,4.62,1.4375
15,9,1984,29.08,16.83,69.22,0.24,21.12,0.00,3.76,0.9143
16,9,1984,26.89,17.36,74.84,0.22,19.63,0.01,2.23,0.695
17,9,1984,30.15,17.89,69.93,0.32,19.10,0.11,3.66,0.9516
18,9,1984,33.23,17.15,55.82,0.33,20.12,0.00,4.56,1.5577
19,9,1984,33.95,18.61,41.69,0.33,21.11,0.00,3.80,2.1717
20,9,1984,31.79,17.99,51.95,0.28,20.17,0.00,2.72,1.6244
21,9,1984,31.21,18.50,52.82,0.27,18.90,0.00,3.35,1.575
22,9,1984,33.30,18.07,47.94,0.30,19.52,0.00,2.72,1.8712
23,9,1984,30.91,16.68,53.21,0.24,19.44,0.00,4.71,1.4899
24,9,1984,26.68,16.32,67.90,0.18,19.42,0.00,6.48,0.8594
25,9,1984,27.75,16.22,59.25,0.24,19.47,0.00,4.39,1.1347
26,9,1984,21.51,14.86,77.47,0.16,18.38,0.00,2.78,0.4794
27,9,1984,21.12,15.61,70.23,0.18,16.57,0.00,2.60,0.6369
28,9,1984,19.47,16.15,84.21,0.82,3.77,5.96,4.99,0.3236
29,9,1984,20.71,14.39,76.02,1.46,11.66,0.33,3.75,0.4895
30,9,1984,21.43,13.54,81.55,1.11,12.66,0.00,2.80,0.3787
1,10,1984,20.72,15.76,78.38,1.12,9.24,0.97,4.16,0.4578
2,10,1984,20.56,13.58,82.45,0.92,6.28,2.79,4.80,0.3489
3,10,1984,19.26,11.78,72.03,1.25,7.96,1.60,4.40,0.5056
4,10,1984,19.59,12.57,76.53,2.01,10.21,3.16,9.11,0.4384
5,10,1984,18.30,11.23,67.15,1.63,13.68,0.02,3.51,0.5644
6,10,1984,18.98,11.04,73.88,1.20,13.86,0.00,4.81,0.4585
7,10,1984,23.48,9.56,68.28,1.38,18.15,0.00,3.04,0.6478
8,10,1984,25.34,11.34,79.27,0.97,16.87,0.02,2.84,0.4742
9,10,1984,28.14,13.07,62.59,0.92,17.46,0.00,3.18,0.9943
10,10,1984,29.03,13.26,60.77,0.60,17.29,0.00,2.42,1.0859
11,10,1984,28.77,14.47,65.75,0.37,17.11,0.00,2.47,0.9591
12,10,1984,30.95,15.55,48.14,0.36,17.13,0.00,2.86,1.6197
13,10,1984,32.72,15.05,52.59,0.30,17.15,0.00,2.58,1.5794
14,10,1984,31.55,13.80,56.34,0.26,17.04,0.00,2.84,1.3563
15,10,1984,29.66,13.98,55.51,0.26,16.52,0.01,2.73,1.2808
16,10,1984,27.49,13.68,61.38,0.25,15.86,0.00,1.67,1.0108
17,10,1984,26.06,13.67,67.10,0.23,16.09,0.02,1.91,0.8123
18,10,1984,20.05,13.40,87.48,0.19,12.33,0.27,2.25,0.2431
19,10,1984,18.94,16.20,92.06,0.57,2.80,15.86,4.89,0.16
20,10,1984,18.68,11.81,79.10,1.91,11.41,0.21,4.78,0.3698
21,10,1984,19.70,11.58,72.91,1.93,15.30,0.00,4.69,0.4957
22,10,1984,23.99,10.89,77.18,1.57,14.97,0.00,2.40,0.4889
23,10,1984,23.08,12.40,83.02,1.32,14.68,0.00,2.04,0.3619
24,10,1984,20.56,12.71,91.51,0.94,12.82,0.09,1.62,0.1651
25,10,1984,19.10,14.96,91.88,0.65,5.42,1.64,2.62,0.1588
26,10,1984,19.54,14.50,89.39,0.97,11.53,0.25,2.56,0.2082
27,10,1984,21.00,16.74,93.88,0.92,8.57,1.76,2.97,0.1344
28,10,1984,22.48,15.24,88.96,1.01,10.65,0.25,1.84,0.2459
29,10,1984,23.15,14.31,89.25,1.05,12.91,0.06,2.82,0.2401
30,10,1984,18.99,13.89,91.30,0.77,8.99,0.21,1.32,0.1646
31,10,1984,21.53,12.42,79.57,0.98,12.74,0.04,2.07,0.4097
1,11,1984,18.77,14.70,88.47,1.12,8.02,5.62,4.07,0.2213
2,11,1984,16.90,12.60,75.57,1.98,10.53,11.32,4.28,0.4134
3,11,1984,15.30,9.04,77.36,1.45,8.79,7.56,4.28,0.3271
4,11,1984,14.81,10.18,85.74,1.78,6.85,16.26,4.58,0.2087
5,11,1984,16.64,9.48,81.65,1.39,7.42,4.23,3.50,0.2826
6,11,1984,15.96,12.43,85.71,1.33,5.32,9.39,6.30,0.2327
7,11,1984,14.83,10.81,88.22,1.52,5.69,16.16,5.47,0.1757
8,11,1984,14.07,9.85,79.76,1.49,8.67,15.11,4.53,0.2855
9,11,1984,15.95,8.35,84.22,1.37,7.10,16.29,3.65,0.2297
10,11,1984,15.01,8.05,89.75,0.89,9.36,0.14,2.35,0.1426
11,11,1984,15.87,6.88,87.10,0.90,9.04,0.06,3.02,0.1804
